Date,Open,High,Low,Close,Volume
2024-12-23 10:25:43.515971,107.37947697752837,108.08175535305949,107.24498855133807,107.38206922857093,228888
2024-12-24 10:25:43.515971,106.29797134305284,107.51302035535096,105.02961598114902,106.89696899509853,272500
2024-12-25 10:25:43.515971,106.83000629737562,106.96992033512936,105.07570589418046,105.93787209391161,325310
2024-12-26 10:25:43.515971,105.90492850102328,106.23214673326564,104.57534872247248,105.85689928359893,284142
2024-12-27 10:25:43.515971,106.82788949591477,106.98199307193889,106.00795009839534,106.38391683062403,274927
2024-12-28 10:25:43.515971,104.94850517394742,105.75841934512273,104.05547398251665,105.3769259420912,107304
2024-12-29 10:25:43.515971,105.79159531347405,106.13338225392994,105.40367998440689,105.64698919976304,402048
2024-12-30 10:25:43.515971,103.79846725739114,105.98954637467165,103.04411416500345,103.99573056376194,364793
2024-12-31 10:25:43.515971,103.88209758292795,104.25045254225034,103.44331344279837,103.54141859782948,120187
2025-01-01 10:25:43.515971,104.19414765516991,105.33396377923388,103.24441668081293,103.92448982867496,301889
2025-01-02 10:25:43.515971,104.6608112518582,105.24209573996994,103.36976234426581,104.32265172260216,220447
2025-01-03 10:25:43.515971,103.67460607979527,104.90295313058698,103.54848653981739,104.43005071665463,265788
2025-01-04 10:25:43.515971,105.39873949130212,105.53458724058265,104.03350834234202,104.92063847043852,155615
2025-01-05 10:25:43.515971,102.77198023144753,103.87309998149598,101.37454606971573,102.87908538927509,483758
2025-01-06 10:25:43.515971,103.4839679958607,104.25169352238143,102.19954952722956,103.26273124286276,426815
2025-01-07 10:25:43.515971,102.01665754086304,102.68814025028317,101.57429557031803,102.52529284011504,369704
2025-01-08 10:25:43.515971,102.70206786103364,103.95246646462556,101.892248625133,102.37484064012925,323408
2025-01-09 10:25:43.515971,103.22857458728973,103.69325143607632,101.44559158193863,102.957449537407,145051
2025-01-10 10:25:43.515971,102.97872794742803,104.27148618894287,102.58341622877437,103.3436830814235,209130
2025-01-11 10:25:43.515971,102.96317475814881,104.21178766838766,102.17835922095375,102.97338269233654,419583
2025-01-12 10:25:43.515971,101.57707478249628,101.66812458418302,100.45385029650579,101.60622351079714,448082
2025-01-13 10:25:43.515971,102.68835034470287,103.06129211778659,102.20640233245973,102.8712037195568,272670
2025-01-14 10:25:43.515971,102.50294839934196,103.98957353893604,99.14996635979821,103.78793081646599,221053
2025-01-15 10:25:43.515971,102.87717433178165,105.21803397791986,102.54294860577622,103.48171383682327,363015
2025-01-16 10:25:43.515971,103.62777169476267,105.59827379095205,101.56080977844577,103.09149401433913,136379
2025-01-17 10:25:43.515971,102.62314694311762,102.87755479965902,100.78890025242853,102.1895224386676,225373
2025-01-18 10:25:43.515971,101.9643270188377,102.70162716492808,99.72463509804012,101.19580913854628,375713
2025-01-19 10:25:43.515971,100.22103451636357,102.00760635480384,98.89135416164262,101.42459962057848,495311
2025-01-20 10:25:43.515971,101.37508401685378,102.0142214815103,100.85190188747502,101.27896482502703,205761
2025-01-21 10:25:43.515971,102.11872165900184,102.31107347843432,100.37821490371236,101.87534169336935,157378
2025-01-22 10:25:43.515971,100.46947794351154,100.83906557792729,99.8098489722962,100.12749530001474,153334
2025-01-23 10:25:43.515971,99.93402164382331,100.07618548281923,99.84543655794322,99.86926748123213,145068
2025-01-24 10:25:43.515971,99.22744494031316,100.26762095196058,97.88725676557536,98.64368491646509,272040
2025-01-25 10:25:43.515971,97.59607281665745,98.26682295374215,96.99042288828052,97.2631865283727,276942
2025-01-26 10:25:43.515971,96.71065256672588,98.11618050846742,95.46216124715173,97.42141991458666,437786
2025-01-27 10:25:43.515971,98.24027619970109,99.28387732965267,96.08689448018222,97.56229202935144,324366
2025-01-28 10:25:43.515971,98.73746503363485,99.33380491521639,98.29493059019578,98.33098749758952,202865
2025-01-29 10:25:43.515971,98.3733946075594,98.76659038574515,98.23618586065469,98.32647283435301,297531
2025-01-30 10:25:43.515971,98.69007906264773,99.68041239833998,98.42060093819035,98.75674911586304,468149
2025-01-31 10:25:43.515971,97.94050664012067,98.61918881943635,97.38481667539924,98.3516463202225,105683
2025-02-01 10:25:43.515971,97.7990163971865,97.82937591847457,96.21877344993864,97.46420566241942,110774
2025-02-02 10:25:43.515971,97.6137232992735,98.12857390711618,95.23350980744539,97.79017818444824,345165
2025-02-03 10:25:43.515971,96.64682037654174,97.38162858299575,95.65757137089288,96.65289535962432,254667
2025-02-04 10:25:43.515971,96.47443143960952,97.4859253764927,95.55728556224393,96.91907766362583,497870
2025-02-05 10:25:43.515971,96.90280511384411,98.21191349960193,94.97124782487566,95.72072617741507,161857
2025-02-06 10:25:43.515971,95.69587044260136,96.22515390458884,93.63708856973626,95.41644958148373,225391
2025-02-07 10:25:43.515971,95.77958431924304,96.43442909346767,94.9713720635753,95.51993118771475,499793
2025-02-08 10:25:43.515971,94.99850746481162,95.48270777772915,94.3512483120099,94.41635328800109,150539
2025-02-09 10:25:43.515971,95.4838976566503,95.794328395785,94.3792725911783,94.67354371497287,351870
2025-02-10 10:25:43.515971,96.00939620275204,96.87738889930023,94.56101006515935,94.97957614165806,301037
2025-02-11 10:25:43.515971,97.21711897854706,97.27665828648321,95.33108884104445,96.7426308194062,207072
2025-02-12 10:25:43.515971,96.79388554716735,97.33876182782308,96.67483499628413,96.7231012467782,416670
2025-02-13 10:25:43.515971,96.00135190949362,96.53243438842586,92.99887581419478,96.4363269225732,105664
2025-02-14 10:25:43.515971,95.57670582628384,96.629454960495,95.26940538783596,95.75378711158692,176679
2025-02-15 10:25:43.515971,96.44613354917503,97.3642139605197,95.00664878897886,96.96538705554079,100078
2025-02-16 10:25:43.515971,95.2328487400435,95.91713785266849,95.02707632394518,95.46984696119695,383184
2025-02-17 10:25:43.515971,95.89857569191291,96.52017187672753,94.60956422790858,96.06377461732,197350
2025-02-18 10:25:43.515971,95.82872200598854,96.618258529277,95.18260793133602,95.70140716418,445504
2025-02-19 10:25:43.515971,97.0117888986367,97.76070513931012,96.99680859472414,97.13845488802518,401987
2025-02-20 10:25:43.515971,98.0122499124984,99.63598294562458,97.10698160684008,98.57448094837733,435515
2025-02-21 10:25:43.515971,99.86148065532379,100.38952859733847,99.68069199245552,100.10362457978738,317519
2025-02-22 10:25:43.515971,100.40263198374241,101.05913387270009,99.94591520156547,100.32673092489789,300414
2025-02-23 10:25:43.515971,98.76188612854592,100.2030620316234,98.28606348510307,98.8186742635819,458670
2025-02-24 10:25:43.515971,97.76956869215657,100.02588085087264,97.1912487940043,98.28274171723808,227744
2025-02-25 10:25:43.515971,98.56570517436403,98.7652860535202,98.07253369650489,98.22818471714284,493633
2025-02-26 10:25:43.515971,98.6181828678285,100.83254436430664,98.02912364333368,99.07880506861856,343807
2025-02-27 10:25:43.515971,97.24361629539548,97.88822387160762,96.57559509585454,97.84624788072935,202765
2025-02-28 10:25:43.515971,97.86230594079213,98.06577478474433,97.10585211037842,97.33336191003146,471410
2025-03-01 10:25:43.515971,94.39138924964469,95.89341788204354,93.58994661200327,95.27267088027116,275976
2025-03-02 10:25:43.515971,94.58372648418948,95.0689363896832,93.75632415072775,94.46734644116592,469368
2025-03-03 10:25:43.515971,94.93688238298347,95.73826009608102,94.8609952302232,95.04667729653738,387999
2025-03-04 10:25:43.515971,94.99878688466485,96.37323347105068,94.79183492603131,95.33573280632146,190265
2025-03-05 10:25:43.515971,95.70972670094427,97.53646050860931,95.51207624562163,95.75617212543412,308759
2025-03-06 10:25:43.515971,97.30103204055888,97.89162719269865,96.99170340203979,97.173613820382,321930
2025-03-07 10:25:43.515971,95.89084823890727,96.47816117449237,95.78266643498908,95.83448921663086,212674
2025-03-08 10:25:43.515971,97.0345062507865,97.05726581234386,96.70467515995645,96.79116205873761,496125
2025-03-09 10:25:43.515971,98.91491980861498,99.80375144321516,97.15145130606243,98.52098789652376,176519
2025-03-10 10:25:43.515971,97.5442076394846,97.86668213253893,96.22512399739833,97.29938369656064,319376
2025-03-11 10:25:43.515971,98.31563303340472,98.74615622555696,97.42167411236629,98.17271617460021,341161
2025-03-12 10:25:43.515971,98.6181356233013,99.66498887982888,97.52759897640702,98.06606172115369,166356
2025-03-13 10:25:43.515971,96.86386327288474,97.44381352566414,96.45745629459178,97.2139621507486,403628
2025-03-14 10:25:43.515971,96.55693772414486,98.50650681708804,95.26152389779988,97.06163842284377,458976
2025-03-15 10:25:43.515971,98.00111478666226,98.28098289593963,96.46086722374035,97.27438583437991,492871
2025-03-16 10:25:43.515971,99.66523578157634,100.86071230433264,98.40621988045685,99.61246522391038,434276
2025-03-17 10:25:43.515971,100.74029622748986,102.35199025514697,100.09946525559329,100.97787379817893,321202
2025-03-18 10:25:43.515971,100.44290950433627,100.52325907573795,99.17064851660407,100.3158658307397,441395
2025-03-19 10:25:43.515971,101.71648210769115,102.2462007459128,100.00148483553886,100.96825328283714,441449
2025-03-20 10:25:43.515971,101.81204618475293,102.14132470189128,100.21166603516632,101.74233180623882,372592
2025-03-21 10:25:43.515971,103.43754421675158,105.56126141346653,102.9653697289281,103.64457202183173,370167
2025-03-22 10:25:43.515971,102.95099699582882,105.47700209409265,102.60938621405194,104.02263256793286,476801
2025-03-23 10:25:43.515971,104.23133286964713,104.57720018893328,103.17873686193458,104.1349301469622,130865
2025-03-24 10:25:43.515971,104.89754259160824,105.01332009773283,104.09812063414853,104.8229883865269,466694
2025-03-25 10:25:43.515971,106.08897698488421,107.12697388032404,103.83847690557938,105.1831333354748,209648
2025-03-26 10:25:43.515971,102.89510882007937,106.14207557502614,102.82152881366409,103.80259999261256,211273
2025-03-27 10:25:43.515971,104.16789938033133,104.19878484869211,102.41002339226141,103.95536509578096,453175
2025-03-28 10:25:43.515971,104.12887501086261,104.92596993947295,103.42455453018312,104.35869880863187,228573
2025-03-29 10:25:43.515971,104.1297982154248,104.4105485963565,102.71327436306171,104.13020714806115,418339
2025-03-30 10:25:43.515971,103.33550010671206,105.19149456673061,102.16204765881429,103.0369836715754,318682
2025-03-31 10:25:43.515971,102.70752345927696,102.94364691331064,102.18015650125795,102.52090381909582,488782
2025-04-01 10:25:43.515971,102.98100845526638,103.97757367544617,101.14851488166121,102.79154699943699,409200
2025-04-02 10:25:43.515971,102.6094644794772,103.26324436660046,101.4226165307172,102.95063941671519,113854
2025-04-03 10:25:43.515971,103.3867124206345,104.3175312549239,101.92572700083183,103.11775238889646,196004
2025-04-04 10:25:43.515971,104.71382054856437,106.22099839067285,103.99678335045452,105.72278001231163,146847
2025-04-05 10:25:43.515971,104.5026510198757,105.09364869941024,102.35036103551545,104.8971121917877,284568
2025-04-06 10:25:43.515971,104.6351910143717,105.27013128046765,102.56089975670908,103.7998580731646,135530
2025-04-07 10:25:43.515971,101.52752727115953,101.84408749515609,100.81499152855466,101.50006821212752,323437
2025-04-08 10:25:43.515971,102.52155668994885,102.57383715600133,101.46344392760545,102.01560652606301,335932
2025-04-09 10:25:43.515971,100.2465502279745,101.07974461220367,98.37326760237968,100.49153517983186,244734
2025-04-10 10:25:43.515971,101.88596391528866,102.01066451967168,101.46235609986125,101.6001864261852,184975
2025-04-11 10:25:43.515971,101.54776539458554,102.13434079848744,99.7170832368099,101.14368965278875,477197
2025-04-12 10:25:43.515971,100.32716492961323,101.03086705338187,99.93595982158593,100.2483363609923,405480
2025-04-13 10:25:43.515971,99.21615236382273,99.35981538903111,98.90645296661893,99.16867937074652,481492
2025-04-14 10:25:43.515971,97.42485234862748,98.32337003186238,96.88517626368152,98.06571033018785,431632
2025-04-15 10:25:43.515971,96.97035747433098,97.86165136485776,96.24899686280466,97.70963931493165,250713
2025-04-16 10:25:43.515971,95.46728326082163,96.58412850608867,95.03670653936227,96.23755579550635,286611
2025-04-17 10:25:43.515971,96.46607333785236,96.54320377857152,95.58900020363507,96.32086129774326,429015
2025-04-18 10:25:43.515971,96.47104490253558,97.98362228474409,94.71684816605804,96.72468919327821,151778
2025-04-19 10:25:43.515971,97.02493826409398,97.96602516859393,96.64125209247759,96.78850907952057,167766
2025-04-20 10:25:43.515971,96.62874234727299,97.9545620153664,95.95102592117964,96.12558143570163,467626
2025-04-21 10:25:43.515971,95.14507942075407,97.21759160241058,94.68371876877355,95.70207714687008,463861
2025-04-22 10:25:43.515971,97.63377604917918,98.41723466142756,96.58274159782012,96.66695118099898,141402
2025-04-23 10:25:43.515971,96.30845746447231,98.22740860516576,95.97968966144094,97.09308113479456,136668
2025-04-24 10:25:43.515971,97.92796495637184,98.53979191630557,95.85166328276307,97.15695993608696,478018
2025-04-25 10:25:43.515971,94.5219734713406,96.15192612149404,93.20192444521696,95.25625366071445,244717
2025-04-26 10:25:43.515971,94.95089704850359,95.81865478553938,94.72690119854278,95.13956727660805,416997
2025-04-27 10:25:43.515971,95.3387010838422,96.34283639239386,94.46230148936243,94.7229573746699,446433
2025-04-28 10:25:43.515971,95.42459439737478,95.49791275495981,93.47081682862687,94.04062836298289,395585
2025-04-29 10:25:43.515971,92.73182756592304,93.40669484280198,91.56824093119849,93.09615708700692,324854
2025-04-30 10:25:43.515971,93.60003436959212,95.02937053293107,93.05663591511556,93.67029156411827,457574
2025-05-01 10:25:43.515971,94.5326028976379,97.25101455077,93.98226669659243,94.99108555150548,124407
2025-05-02 10:25:43.515971,94.81447438489428,95.72897434857273,94.79539519282433,94.96565742459862,216137
2025-05-03 10:25:43.515971,94.83425960469938,97.2344327606065,94.28384648302591,95.82005861273355,185890
2025-05-04 10:25:43.515971,97.71087183143925,98.78692664061737,96.28751964395497,96.54587829916231,402335
2025-05-05 10:25:43.515971,95.3337029655435,95.54749614076262,92.42872918734052,95.34981959476517,266954
2025-05-06 10:25:43.515971,95.34203985521505,96.30703930391923,94.0874097178227,95.43248904767935,379354
2025-05-07 10:25:43.515971,97.34448020497187,98.14980977167171,96.04688968592369,96.61437091468846,300768
2025-05-08 10:25:43.515971,96.87902805493569,97.06012222157123,95.52108302340652,96.8477408766946,188994
2025-05-09 10:25:43.515971,96.12289188226424,97.33814865589345,94.19469754294026,95.44816047322827,108369
2025-05-10 10:25:43.515971,95.34523849398383,95.98990643039124,94.98809110257257,95.9704306103651,130207
2025-05-11 10:25:43.515971,95.23854750104614,96.2937346453275,93.77344964641952,95.24414469375677,387912
2025-05-12 10:25:43.515971,94.28557902804978,95.02895575220506,92.53215678340692,94.42677946451363,362545
2025-05-13 10:25:43.515971,95.10758574128123,95.79355065350153,94.03553162365225,95.32446880811239,299431
2025-05-14 10:25:43.515971,96.26811224683004,96.49870413037938,94.62474493480043,95.40018611142553,408940
2025-05-15 10:25:43.515971,93.18533691430733,94.8346248305604,91.85748600268549,92.91049210325572,457196
2025-05-16 10:25:43.515971,91.67312221792312,92.89276763487476,90.52063851345592,92.12858645204639,279125
2025-05-17 10:25:43.515971,93.22745245501875,93.26243439592031,92.56392234674222,92.61314054176088,264050
2025-05-18 10:25:43.515971,93.39293629205815,93.42557009272983,92.98688167590471,93.22671806066063,403411
2025-05-19 10:25:43.515971,92.8398804040231,93.16071857228363,90.70802100555568,92.62994415266918,240021
2025-05-20 10:25:43.515971,93.00976871976528,93.49897316579886,91.91386048724853,93.06554937944641,371938
2025-05-21 10:25:43.515971,90.3395530291621,90.69994556499401,87.6764487149931,90.61072864012432,303342
2025-05-22 10:25:43.515971,90.64313779638356,91.41121432649985,89.90993783702949,90.3696258669667,288224
2025-05-23 10:25:43.515971,89.900048483252,91.231455596151,89.16377099900056,90.7131889160403,384888
2025-05-24 10:25:43.515971,89.63244643310279,89.99944174403532,88.30507272771602,89.53731001274576,118464
2025-05-25 10:25:43.515971,89.61553637184998,90.21034303089635,88.58841991245129,89.15706532844658,309078
2025-05-26 10:25:43.515971,91.65742214053674,92.01466262646598,89.14443714255408,90.10446811788228,493572
2025-05-27 10:25:43.515971,88.49490845113905,89.47443397494159,86.27977192408727,88.3349664444331,350062
2025-05-28 10:25:43.515971,88.19985058380189,89.87272866866844,87.34672432775548,88.83040232335256,104930
2025-05-29 10:25:43.515971,87.49488705255551,88.30889173169697,86.69897081770179,88.12035874553399,436226
2025-05-30 10:25:43.515971,88.4410665475278,89.3328779986812,87.38221410308289,88.16985307476048,450585
2025-05-31 10:25:43.515971,90.24028159044519,91.52415530698804,88.46017834995914,89.43170117444502,430096
2025-06-01 10:25:43.515971,89.1689352231749,89.43317016567003,87.7053440026823,88.97320939432235,363112
2025-06-02 10:25:43.515971,88.97214077000456,90.63862066760419,88.55045289375994,89.05981328692665,409672
2025-06-03 10:25:43.515971,91.11760937218762,91.7002621083061,90.1068658555463,91.38046671870393,215099
2025-06-04 10:25:43.515971,92.96107749787669,93.98263881422506,92.4099622973317,93.0442029543319,421840
2025-06-05 10:25:43.515971,91.46676277100993,91.71280389820085,90.73480453071016,91.06065431590432,113189
2025-06-06 10:25:43.515971,92.4333654748501,92.95359243251019,90.26168596486308,91.72720728980282,266101
2025-06-07 10:25:43.515971,90.98333352809782,93.11068723313781,90.4154598470353,91.51908734578262,126108
2025-06-08 10:25:43.515971,92.80253882464092,93.03162326128772,91.07306746937367,91.75334666853288,328601
2025-06-09 10:25:43.515971,91.78968214579189,92.57899216600586,90.86784978808039,92.46627116126766,146992
2025-06-10 10:25:43.515971,91.75507681353088,92.14966784833007,89.92389544129658,91.86057147719887,378040
2025-06-11 10:25:43.515971,91.5423457380134,92.02443338150239,90.21805895788232,91.37854296949614,205953
2025-06-12 10:25:43.515971,93.45798386846863,93.54507702011182,91.58585184985861,92.74045125199301,283110
2025-06-13 10:25:43.515971,93.19233449029514,94.52210216963705,92.552852878927,93.16132674463503,393179
2025-06-14 10:25:43.515971,94.11840979604231,96.33214145958355,93.37044930640774,93.90898884808617,310741
2025-06-15 10:25:43.515971,92.62646115641097,93.88230182780373,91.4767490373256,92.65875003954446,474484
2025-06-16 10:25:43.515971,91.44019517304159,93.67195236270928,89.57435537447257,91.23027356823432,494293
2025-06-17 10:25:43.515971,91.3163842824257,92.43545599482529,90.64564926626164,91.6112868322525,236705
2025-06-18 10:25:43.515971,92.10225028733919,92.77480345361559,91.75473369339439,92.43219141341636,269964
2025-06-19 10:25:43.515971,92.1792428446223,94.88614972819865,91.67528612028019,91.95198579634781,176206
2025-06-20 10:25:43.515971,90.96449672348224,91.2056029256004,89.24089383299348,90.17520753827904,286930
2025-06-21 10:25:43.515971,88.04067988923043,89.53824446033587,87.59276196452902,88.61195474432671,487328
2025-06-22 10:25:43.515971,88.84470655935439,89.42754064874394,88.39629987259852,89.18157907357761,230730
2025-06-23 10:25:43.515971,89.87926121276708,90.96709047951676,88.50335432257617,90.66820602923505,235709
2025-06-24 10:25:43.515971,91.03180305114213,91.75009720784553,90.8352963656425,91.20238141708427,189115
2025-06-25 10:25:43.515971,90.54514946657575,91.38969901702656,88.92782674646212,89.70750350268048,466337
2025-06-26 10:25:43.515971,88.10140545291584,88.46613336020305,88.0041521351733,88.46433072609763,255559
2025-06-27 10:25:43.515971,86.31366116092191,86.70662970502012,84.94832312439642,86.60082885057791,450686
2025-06-28 10:25:43.515971,85.07759350144453,86.474976352011,84.85275097577095,86.40972117614822,210935
2025-06-29 10:25:43.515971,86.01817233192757,87.41460174785018,85.43374079838412,85.76404726608135,278349
2025-06-30 10:25:43.515971,85.1270682440963,85.19653601346108,84.87598143544426,84.92183334062237,304419
2025-07-01 10:25:43.515971,86.1365350333902,86.67039161258431,84.56140796720712,85.86408325989373,450884
2025-07-02 10:25:43.515971,86.66778121624831,88.02398869906652,85.10092656972897,86.29506659812847,310059
2025-07-03 10:25:43.515971,87.45231184391922,87.98372878615879,87.34376196379938,87.45446285273229,371042
2025-07-04 10:25:43.515971,88.77417274316569,89.58357994932108,86.19577193219207,87.80515682451771,307420
2025-07-05 10:25:43.515971,88.9211370699636,91.17850877665391,88.89853932651152,89.3705015756436,477510
2025-07-06 10:25:43.515971,88.3354357908202,89.79399090728123,88.21927036575332,88.80801391188399,351451
2025-07-07 10:25:43.515971,86.28377060258694,87.61781178651377,86.00902218041347,86.96254550365904,300871
2025-07-08 10:25:43.515971,89.26957420763964,89.33009067573826,87.82482860733406,88.56151110568656,170864
2025-07-09 10:25:43.515971,88.05351523110026,88.88554852518119,87.29228137411343,88.05542546915511,114948
2025-07-10 10:25:43.515971,86.16967327478802,87.17030453517351,85.75852770309154,86.55646827561561,278629
2025-07-11 10:25:43.515971,85.72684884564175,86.17014614253702,84.7381791799669,85.4174710878346,490346
2025-07-12 10:25:43.515971,87.16685928169672,88.63201029650655,86.4451148799151,86.73371015147316,222543
2025-07-13 10:25:43.515971,86.41511493474906,87.21367414033075,85.50999705852645,87.17315612387983,214730
2025-07-14 10:25:43.515971,88.67338411391479,89.61647020459606,86.77644500764113,87.29948414249728,470177
2025-07-15 10:25:43.515971,86.60830108219861,88.35539185912013,86.31151621147673,87.08492038820485,207449
2025-07-16 10:25:43.515971,87.19449984928276,87.74520931605288,85.09842666568343,86.91619425831304,319065
2025-07-17 10:25:43.515971,87.21825957662554,87.50730266578374,86.96317390315409,87.40888651886947,395570
2025-07-18 10:25:43.515971,87.77307760653778,88.55650851104629,87.28886222411437,87.60296656240547,319516
2025-07-19 10:25:43.515971,88.17148217560195,89.98343798747605,86.72544335853995,88.06962069335802,426461
2025-07-20 10:25:43.515971,89.64186224503972,90.28660451346826,87.15794378924623,88.92927449274309,252194
2025-07-21 10:25:43.515971,87.5501469302776,88.26754115603148,86.66030962615179,87.9788676219292,259246
2025-07-22 10:25:43.515971,86.28592228192343,87.60858082843201,85.34266462214853,86.50278409848353,113298
2025-07-23 10:25:43.515971,86.69358143689696,87.10256639155622,85.88163616816055,86.19216025006392,335239
2025-07-24 10:25:43.515971,85.51488025770962,85.61249967953457,84.98411001145143,85.1615534936093,366116
2025-07-25 10:25:43.515971,87.25659481101715,88.34465141664911,85.80923478454888,87.08559676477621,269069
2025-07-26 10:25:43.515971,86.24179776021938,88.64159308872345,84.73069141142334,87.25798819785649,397277
2025-07-27 10:25:43.515971,85.9945576476857,86.74941816142841,84.48565847310456,85.64724773562621,263007
2025-07-28 10:25:43.515971,86.29890150467324,86.54109529157805,85.1713916952335,85.97777310222277,157304
2025-07-29 10:25:43.515971,88.05184730054684,88.3556084276312,86.85141756102756,87.69076084079461,345837
2025-07-30 10:25:43.515971,86.99017306730438,88.40849138862087,85.2645028761444,87.72420692582678,368617
2025-07-31 10:25:43.515971,88.8032602410742,89.12835957072542,87.64491233255859,88.86782122818006,440343
2025-08-01 10:25:43.515971,88.6172938998735,88.66361001202812,87.96072529255376,88.37408453777743,334566
2025-08-02 10:25:43.515971,89.94753764470356,91.37408230462523,88.91476848808685,89.84947438889138,474022
2025-08-03 10:25:43.515971,89.46564183174026,89.55037473607571,88.92515944188062,89.39512248918163,417748
2025-08-04 10:25:43.515971,88.73742584387976,89.66016221321875,86.22083275919401,88.2890340087313,339922
2025-08-05 10:25:43.515971,89.43360351886676,90.06802753512486,88.96922913430289,89.53611625578775,305799
2025-08-06 10:25:43.515971,90.73442583806576,91.20148594839594,90.29928708684825,90.83856182618922,374545
2025-08-07 10:25:43.515971,89.46014144776863,90.43125566902421,88.04450156298878,89.41201160857672,168160
2025-08-08 10:25:43.515971,90.00639600762659,90.17399131052339,89.71462825513119,89.81500186919955,270070
2025-08-09 10:25:43.515971,90.74013776770933,91.54144447416671,88.62836223835858,89.49406281829806,177414
2025-08-10 10:25:43.515971,89.39273891239105,89.72324592949681,89.31650665174351,89.65583642607847,482913
2025-08-11 10:25:43.515971,90.47687109668588,91.87147474871692,88.88451304381515,89.78770567995079,369124
2025-08-12 10:25:43.515971,89.90319244856317,90.71483525380809,87.19911561254418,89.71634117682234,432867
2025-08-13 10:25:43.515971,88.69885773590153,89.83976174437666,88.29112766630992,89.67839666827902,189376
2025-08-14 10:25:43.515971,90.22309384819611,91.71743499055762,90.01590522215052,90.33055989788994,435968
2025-08-15 10:25:43.515971,91.64653920757749,92.11247712577676,90.35018039592545,90.74959527128007,431382
2025-08-16 10:25:43.515971,88.62140075449831,91.25384605547958,86.94557196745087,88.39610493419994,326236
2025-08-17 10:25:43.515971,87.45192881233022,88.27535239291693,86.89462099888648,87.81426853757317,386133
2025-08-18 10:25:43.515971,87.39266535857489,88.45980026496649,86.53903830646489,87.14655367825189,264550
